,WV03_20141016075835_1040010003BF3000_14OCT16075835-P1BS-500258432200_01_P001_u08rf3031.tif,WV03_20141020184444_10400100031B9000_14OCT20184444-P1BS-500258392140_01_P008_u08rf3031.tif,WV03_20141030211711_10400100036F5800_14OCT30211711-P1BS-500231417160_01_P001_u08rf3031.tif,WV03_20141107053013_10400100046B2800_14NOV07053013-P1BS-500268574010_01_P006_u08rf3031.tif,WV03_20141110205238_1040010004751700_14NOV10205238-P1BS-500231412090_01_P003_u08rf3031.tif,WV03_20141120134219_104001000434FC00_14NOV20134219-P1BS-500247720120_01_P001_u08rf3031.tif,WV03_20141120214545_1040010005B62F00_14NOV20214545-P1BS-500258392060_01_P001_u08rf3031.tif,WV03_20150109052711_1040010006412700_15JAN09052711-P1BS-500292179110_01_P006_u08rf3031.tif,WV03_20150119044808_1040010006376F00_15JAN19044808-P1BS-500342279110_01_P001_u08rf3031.tif,WV03_20151005050119_1040010011172D00_15OCT05050119-P1BS-500638962090_01_P005_u08rf3031.tif,WV03_20151005095617_1040010012382500_15OCT05095617-P1BS-500652418050_01_P001_u08rf3031.tif,WV03_20151008072633_1040010012A79A00_15OCT08072633-P1BS-500652459050_01_P001_u08rf3031.tif,WV03_20151009060254_1040010012714300_15OCT09060254-P1BS-500652424060_01_P002_u08rf3031.tif,WV03_20151009060344_1040010011162500_15OCT09060344-P1BS-500652417060_01_P001_u08rf3031.tif,WV03_20151021104725_10400100124A0000_15OCT21104725-P1BS-500652455030_01_P001_u08rf3031.tif,WV03_20151022204340_10400100127E2F00_15OCT22204340-P1BS-500652476030_01_P001_u08rf3031.tif,WV03_20151024095526_10400100123DE100_15OCT24095526-P1BS-500656020090_01_P001_u08rf3031.tif,WV03_20151024193848_1040010013779B00_15OCT24193848-P1BS-500656046010_01_P001_u08rf3031.tif,WV03_20151027233452_104001001368B100_15OCT27233452-P1BS-500487629030_01_P001_u08rf3031.tif,WV03_20151030210819_104001001351DB00_15OCT30210819-P1BS-500658695070_01_P001_u08rf3031.tif,WV03_20151105045105_104001001323F200_15NOV05045105-P1BS-500658675020_01_P002_u08rf3031.tif,WV03_20151116060213_1040010014307900_15NOV16060213-P1BS-500658937040_01_P001_u08rf3031.tif,WV03_20151126133728_1040010013346700_15NOV26133728-P1BS-500666441080_01_P001_u08rf3031.tif,WV03_20160204214026_104001001842DA00_16FEB04214026-P1BS-500638664060_01_P001_u08rf3031.tif,WV03_20160210052144_10400100184CC500_16FEB10052144-P1BS-500687302080_01_P001_u08rf3031.tif,WV03_20160225140323_10400100196BE200_16FEB25140323-P1BS-500638709010_01_P009_u08rf3031.tif,WV03_20160225140324_10400100196BE200_16FEB25140324-P1BS-500638709010_01_P010_u08rf3031.tif,WV03_20160227062810_10400100191DC900_16FEB27062810-P1BS-500638658040_01_P002_u08rf3031.tif,WV03_20160227062822_10400100181F9B00_16FEB27062822-P1BS-500638715080_01_P001_u08rf3031.tif,WV03_20160307021814_1040010018046800_16MAR07021814-P1BS-500687218040_01_P001_u08rf3031.tif,WV03_20170106053006_10400100272BF900_17JAN06053006-P1BS-057089629010_01_P001_u08rf3031.tif,WV03_20170125165806_1040010028CD9C00_17JAN25165806-P1BS-057089610010_01_P001_u08rf3031.tif,WV03_20170125165806_1040010028CD9C00_17JAN25165806-P1BS-057089610010_01_P002_u08rf3031.tif,WV03_20170217064537_10400100297FEA00_17FEB17064537-P1BS-057107305010_01_P001_u08rf3031.tif
0,0.39003534039,0.329112170026,0.39198036956,0.34061344195,0.402034376679,0.393017690617,0.424061338315,0.403075870412,0.353149481785,0.47610567476,0.316664401353,0.353337800147,0.520583134998,0.372117016788,0.353115830523,0.429485112572,0.379920128506,0.397606772702,0.459020185842,0.404838110208,0.43525456496,0.380400590422,0.3484318364,0.382292584077,0.362848511911,0.391563185836,0.392314186828,0.385874540649,0.373111423303,0.348306847961,0.512050972827,0.546116178223,0.547856748317,0.597551651492
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,311437.0150903401,-539693.2529212197,314792.36125402787,1958073.1752818967,243392.56718503791,-1911963.0901312542,820909.3955043667,2159952.659021193,2226852.0847003222,2157402.014280422,-693291.5119434391,997087.1205155328,1632217.8121660997,1635192.9203035862,-999691.8120284079,310835.1164325917,-737757.0365931661,244247.28252218448,1638041.8545851225,313010.7089345865,2216326.383360011,1959707.7874875206,314607.82836977404,314424.72401232645,2223508.0818515164,-2455415.8744049785,-2444209.0630265996,1945674.5434955386,1962427.4759464883,2479188.4027569904,2234597.5201081573,-1478245.6329658895,-1473403.8348410039,2035516.129643509
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-0.359284701755,-0.322050287695,-0.447682246691,-0.331777794565,-0.392586930153,-0.425024672464,-0.370608154648,-0.364262006941,-0.364194760731,-0.460786656061,-0.317268570567,-0.363548143239,-0.445095189361,-0.336813761228,-0.331135990123,-0.360086155736,-0.342581778098,-0.357829712821,-0.382639692013,-0.357193782388,-0.418783499841,-0.425848144946,-0.385511241886,-0.395973351017,-0.410605679519,-0.381594409153,-0.384612951939,-0.398474951758,-0.364605894681,-0.37596881371,-0.511209640375,-0.497787148339,-0.497034302414,-0.519038295124
5,2182658.243142514,-1285464.9413162936,-1377560.4608061053,1638963.7274225699,-1334945.646121099,385161.6423693007,-2101158.8319376693,1218523.640905745,1108823.583778911,1210796.2676029971,1371066.8608137986,1972502.6949586023,1771255.8647052008,1773773.639886422,911573.5271823463,-1778826.9812362352,1412153.0477664482,-1338123.3112396165,-1949913.0352455054,-1936452.401769416,1103840.422728323,1633415.9107975871,-1379151.5328323245,-1865160.1302961959,1100675.1667455323,1183629.5761614805,1178293.2276866117,1620277.520041495,1634206.55437693,-907668.421074391,976931.0918974046,-1088881.7952452158,-1087259.458667188,1649496.2500941558
