"","precision","recall","label","balanced_accuracy","model_name","n_parameters","running_time"
"1",0.95643153526971,0.989270386266094,"crabeater",0.866030442048149,"Resnet34",21290315,7.48753838572195
"2",0.664429530201342,0.970588235294118,"weddell",0.866030442048149,"Resnet34",21290315,7.48753838572195
"3",0.871693121693122,0.936079545454545,"emperor",0.866030442048149,"Resnet34",21290315,7.48753838572195
"4",0.738738738738739,0.661290322580645,"marching-emperor",0.866030442048149,"Resnet34",21290315,7.48753838572195
