"","precision","recall","label","balanced_accuracy","model_name","n_parameters","running_time"
"1",0.322697606961566,0.954935622317597,"crabeater",0.631914747398876,"Squeezenet11",728139,2.89609724349054
"2",0.174698795180723,0.852941176470588,"weddell",0.631914747398876,"Squeezenet11",728139,2.89609724349054
"3",NA,0,"emperor",0.631914747398876,"Squeezenet11",728139,2.89609724349054
"4",0.0797101449275362,0.443548387096774,"marching-emperor",0.631914747398876,"Squeezenet11",728139,2.89609724349054
