"","precision","recall","label","balanced_accuracy","model_name","n_parameters","running_time"
"1",0.954166666666667,0.982832618025751,"crabeater",0.852280801421214,"Densenet169",12502795,18.9387230587716
"2",0.829059829059829,0.950980392156863,"weddell",0.852280801421214,"Densenet169",12502795,18.9387230587716
"3",0.978354978354978,0.963068181818182,"emperor",0.852280801421214,"Densenet169",12502795,18.9387230587716
"4",0.720496894409938,0.935483870967742,"marching-emperor",0.852280801421214,"Densenet169",12502795,18.9387230587716
